,ID,Recency,Frequency,Purchase,Enrollment,Income,Cluster
1086,10914,3,90.25,17,361,24163.0,Small Potential
1087,1509,80,27.90909090909091,523,614,84460.0,Small Need Attention
1088,5577,77,92.0,23,276,43776.0,Sleeping
1089,7348,0,16.5,1192,264,71691.0,Big Stars
1090,1127,62,10.052631578947368,1958,191,85844.0,Big Need Attention
1091,1833,91,32.0,133,224,39190.0,Small Need Attention
1092,4944,24,29.375,777,470,71367.0,Small Stars
1093,9080,2,88.66666666666667,73,532,38578.0,Small Potential
1094,6466,22,0.42857142857142855,121,3,57236.0,Small Stars
1095,9964,56,36.857142857142854,424,516,61825.0,Small Need Attention
1096,4790,54,25.25,868,303,79803.0,Big Need Attention
1097,10245,71,54.714285714285715,756,766,80910.0,Sleeping
1099,6001,62,29.26086956521739,937,673,56775.0,Big Need Attention
1100,5538,78,28.41176470588235,1862,483,83829.0,Big Need Attention
1101,10552,18,47.083333333333336,367,565,54210.0,Small Stars
1102,1545,95,47.57142857142857,443,666,38508.0,Small Need Attention
1103,7409,66,36.90909090909091,267,406,53187.0,Small Need Attention
1104,4444,28,51.4,61,257,30023.0,Small Potential
1105,146,78,19.3,1323,386,76045.0,Big Need Attention
1106,6271,13,34.0,63,170,50870.0,Small Stars
1107,10065,27,106.33333333333333,64,638,15315.0,Small Potential
1108,4741,17,18.235294117647058,562,310,65463.0,Small Stars
1109,246,71,15.75,312,189,66480.0,Small Need Attention
1110,375,79,43.266666666666666,1156,649,76773.0,Big Need Attention
1111,1524,1,46.8,1104,702,81698.0,Big Stars
1112,10022,78,31.666666666666668,16,95,54466.0,Small Need Attention
1113,7451,23,15.368421052631579,2008,292,98777.0,Big Stars
1114,11010,75,77.16666666666667,44,463,16269.0,Sleeping
1115,4356,70,42.27272727272727,1574,465,71819.0,Big Need Attention
1116,3885,10,104.0,63,416,33569.0,Small Potential
1117,1175,24,40.18181818181818,426,442,36262.0,Small Stars
1119,2320,98,20.11111111111111,635,362,47025.0,Small Need Attention
1120,850,4,27.2,757,544,70566.0,Small Stars
1121,4713,15,106.28571428571429,125,744,31605.0,Small Potential
1122,675,67,51.63636363636363,332,568,52034.0,Sleeping
1123,5025,32,49.57142857142857,135,347,48526.0,Small Potential
1124,2308,40,62.333333333333336,330,748,46734.0,Small Potential
1125,5995,54,55.23076923076923,384,718,39552.0,Sleeping
1126,6749,78,60.714285714285715,1722,850,86358.0,Big Need Attention
1127,1010,94,45.2,78,226,46931.0,Small Need Attention
1128,8977,51,123.33333333333333,24,370,16581.0,Sleeping
1129,4756,42,14.625,1168,351,63998.0,Big Stars
1130,3412,67,53.07692307692308,957,690,67381.0,Big Need Attention
1132,5961,29,38.25,57,153,42693.0,Small Stars
1133,2975,89,32.95454545454545,1956,725,85606.0,Big Need Attention
1134,2894,74,20.15,2013,403,72903.0,Big Need Attention
1135,7613,97,16.333333333333332,326,196,49669.0,Small Need Attention
1137,8015,88,33.73684210526316,1313,641,85696.0,Big Need Attention
1138,10617,34,33.0,30,198,10979.0,Small Stars
1139,11166,81,56.0,315,672,49678.0,Sleeping
1140,849,65,29.666666666666668,660,534,56129.0,Small Need Attention
1141,523,51,112.33333333333333,74,674,37155.0,Sleeping
1142,4066,76,6.2,46,31,21282.0,Small Need Attention
1143,8414,76,79.33333333333333,86,476,33419.0,Sleeping
1144,819,84,23.916666666666668,1103,574,63285.0,Big Need Attention
1145,4961,56,45.57142857142857,61,319,21255.0,Small Need Attention
1146,749,31,54.57142857142857,145,382,42162.0,Small Potential
1147,5430,0,42.78947368421053,684,813,54450.0,Small Stars
1148,7755,91,25.714285714285715,411,360,57744.0,Small Need Attention
1150,1453,59,21.88,1060,547,57513.0,Big Need Attention
1151,8310,96,39.476190476190474,1459,829,68142.0,Big Need Attention
1153,5031,14,32.2,1833,805,83145.0,Big Stars
1154,2613,16,27.7,237,277,54197.0,Small Stars
1155,213,98,32.0,48,192,23091.0,Small Need Attention
1156,967,11,31.4375,515,503,46049.0,Small Stars
1157,1077,52,67.0,1020,938,56715.0,Sleeping
1158,7959,19,19.1,1370,191,79410.0,Big Stars
1159,640,61,17.304347826086957,1026,398,57304.0,Big Need Attention
1160,4252,73,23.454545454545453,301,258,44375.0,Small Need Attention
1161,8432,0,42.78947368421053,684,813,54450.0,Small Stars
1162,6218,74,48.5625,499,777,59594.0,Small Need Attention
1163,6905,55,41.8,1004,836,80685.0,Big Need Attention
1164,5922,48,41.9,218,419,40344.0,Small Need Attention
1165,3598,53,31.22222222222222,606,562,62710.0,Small Need Attention
1166,6116,13,115.6,75,578,48985.0,Small Potential
1168,10486,54,34.75,990,556,77142.0,Big Need Attention
1169,2410,69,21.2,1097,318,81657.0,Big Need Attention
1170,193,81,97.33333333333333,16,292,14421.0,Sleeping
1171,3363,99,66.0,34,264,20130.0,Sleeping
1172,8278,3,55.46666666666667,1711,832,74214.0,Big Stars
1173,10660,61,0.35714285714285715,438,5,66726.0,Small Need Attention
1174,8686,65,98.4,75,492,23724.0,Sleeping
1175,1604,93,38.8,225,388,47353.0,Small Need Attention
1177,10669,8,37.86666666666667,470,568,54386.0,Small Stars
1178,2918,72,100.33333333333333,91,602,28510.0,Sleeping
1179,5735,29,17.41176470588235,2525,296,90638.0,Big Stars
1180,359,33,43.25,504,692,48070.0,Small Stars
1181,8387,68,58.4,235,584,43140.0,Sleeping
1182,1829,55,38.111111111111114,1232,686,54959.0,Big Need Attention
1183,3839,76,91.57142857142857,88,641,15056.0,Sleeping
1184,9392,17,41.0,17,123,26954.0,Small Stars
1186,10466,86,94.2,60,471,44393.0,Sleeping
1187,9855,25,18.72,1020,468,62000.0,Big Stars
1188,4088,22,113.375,155,907,31497.0,Small Potential
1189,5231,15,70.5,51,282,45894.0,Small Potential
1190,590,35,47.6,1812,714,78579.0,Big Stars
1191,8732,81,35.666666666666664,1461,749,67369.0,Big Need Attention
1192,2315,55,46.0,96,230,58401.0,Small Need Attention
1193,3515,94,36.5,160,292,62307.0,Small Need Attention
1194,2245,50,84.71428571428571,139,593,43641.0,Sleeping
1195,6283,64,28.285714285714285,908,594,63841.0,Big Need Attention
1196,2246,91,99.42857142857143,183,696,46891.0,Sleeping
1197,6606,11,36.1764705882353,1161,615,70091.0,Big Stars
1198,5545,72,16.615384615384617,988,216,78075.0,Big Need Attention
1199,7342,6,34.083333333333336,1072,818,59184.0,Big Stars
1200,837,0,49.0,174,392,54809.0,Small Stars
1201,9500,66,35.78947368421053,758,680,58113.0,Big Need Attention
1202,3602,42,37.77777777777778,195,340,51412.0,Small Stars
1204,2995,64,29.75,1084,476,66636.0,Big Need Attention
1205,1118,87,34.421052631578945,685,654,50965.0,Small Need Attention
1206,7789,96,15.16,1672,379,84618.0,Big Need Attention
1207,3068,1,80.6,43,403,18351.0,Small Potential
1208,8955,54,73.25,49,293,40451.0,Sleeping
1209,945,53,80.42857142857143,133,563,36317.0,Sleeping
1210,5644,96,27.76923076923077,363,361,42213.0,Small Need Attention
1211,7192,58,37.5,545,600,65748.0,Small Need Attention
1212,2324,12,13.96551724137931,1065,405,77044.0,Big Stars
1213,697,78,18.4,2047,368,74918.0,Big Need Attention
1214,3439,64,76.6,296,766,56721.0,Sleeping
1215,1506,26,75.14285714285714,140,526,42160.0,Small Potential
1216,232,8,31.6875,530,507,61559.0,Small Stars
1217,8876,49,106.25,152,850,33629.0,Sleeping
1218,4500,56,23.652173913043477,1598,544,68682.0,Big Need Attention
1219,9739,55,114.33333333333333,114,686,34377.0,Sleeping
1220,10395,25,119.42857142857143,101,836,8940.0,Small Potential
1222,1627,84,32.333333333333336,789,679,77297.0,Big Need Attention
1223,938,30,98.8,87,494,40211.0,Small Potential
1224,2740,81,62.857142857142854,90,440,33438.0,Sleeping
1225,257,74,32.611111111111114,1215,587,75032.0,Big Need Attention
1226,4058,76,17.19047619047619,811,361,61284.0,Big Need Attention
1228,8210,64,36.76923076923077,405,478,54730.0,Small Need Attention
1229,833,62,41.833333333333336,72,251,38452.0,Small Need Attention
1230,6230,53,73.22222222222223,189,659,44421.0,Sleeping
1232,1307,15,13.571428571428571,63,95,41986.0,Small Stars
1233,1502,67,125.0,52,625,28427.0,Sleeping
1234,6211,47,76.0,39,304,37395.0,Small Potential
1235,843,47,9.238095238095237,805,194,64722.0,Big Stars
1236,4174,81,33.285714285714285,130,233,55249.0,Small Need Attention
1237,9757,98,26.304347826086957,1631,605,84906.0,Big Need Attention
1239,286,48,46.5,152,372,44213.0,Small Potential
1240,11086,18,80.5,21,322,25707.0,Small Potential
1241,1921,74,127.2,71,636,59062.0,Sleeping
1242,4138,68,8.909090909090908,899,196,76624.0,Big Need Attention
1243,7718,36,25.555555555555557,711,230,66000.0,Small Stars
1244,1291,90,81.0,351,972,27683.0,Sleeping
1248,4298,63,85.66666666666667,10,257,20427.0,Sleeping
1249,10833,55,8.166666666666666,973,196,65106.0,Big Need Attention
1250,9606,64,38.833333333333336,1536,466,69969.0,Big Need Attention
1251,8534,51,21.166666666666668,992,508,67433.0,Big Need Attention
1252,5153,97,20.375,1529,652,77766.0,Big Need Attention
1253,961,92,24.133333333333333,860,362,74716.0,Big Need Attention
1254,5011,51,19.714285714285715,928,414,68118.0,Big Need Attention
1255,6653,72,61.357142857142854,418,859,55158.0,Sleeping
1256,9094,39,71.64285714285714,587,1003,62972.0,Small Potential
1257,810,49,0.058823529411764705,641,1,74190.0,Small Stars
1258,5493,21,87.33333333333333,23,262,39356.0,Small Potential
1259,2147,91,21.681818181818183,2279,477,76653.0,Big Need Attention
1260,5107,37,50.25,49,201,35860.0,Small Potential
1261,3979,98,35.1875,1779,563,90687.0,Big Need Attention
1262,6049,85,22.03846153846154,1804,573,73450.0,Big Need Attention
1263,8147,40,109.4,48,547,31454.0,Small Potential
1264,1857,2,37.2,83,186,47139.0,Small Stars
1265,3910,78,28.41176470588235,1862,483,83829.0,Big Need Attention
1266,5207,41,42.26315789473684,793,803,53378.0,Big Stars
1267,11114,94,81.83333333333333,84,491,19656.0,Sleeping
1268,5429,10,52.55555555555556,183,473,45579.0,Small Stars
1269,9400,73,9.333333333333334,1383,168,85485.0,Big Need Attention
1270,1740,22,11.071428571428571,999,155,55956.0,Big Stars
1271,7488,30,32.523809523809526,825,683,64191.0,Big Stars
1272,195,21,83.2,246,832,38808.0,Small Potential
1273,635,51,36.88235294117647,610,627,57183.0,Small Need Attention
1274,7527,97,124.16666666666667,76,745,23748.0,Sleeping
1275,10319,56,36.0,1286,648,66303.0,Big Need Attention
1276,2296,4,118.33333333333333,30,355,37368.0,Small Potential
1277,10637,77,117.33333333333333,99,704,40800.0,Sleeping
1278,2931,95,36.63636363636363,1192,806,71847.0,Big Need Attention
1279,907,36,28.615384615384617,362,372,46149.0,Small Stars
1280,3698,13,45.5,2130,819,78687.0,Big Stars
1281,9516,90,32.30769230769231,1229,840,49118.0,Big Need Attention
1283,7384,18,33.53333333333333,485,503,39767.0,Small Stars
1284,5043,89,85.36363636363636,434,939,26997.0,Sleeping
1286,339,82,46.4375,496,743,57091.0,Small Need Attention
1287,2516,84,97.4,78,487,46831.0,Sleeping
1288,9010,80,19.545454545454547,2346,430,83151.0,Big Need Attention
1289,378,68,37.1578947368421,794,706,52531.0,Big Need Attention
1291,5068,75,123.25,26,493,22804.0,Sleeping
1292,7628,10,43.833333333333336,76,263,43050.0,Small Stars
1294,2811,21,0.4,62,2,48918.0,Small Stars
1295,3551,28,31.5,198,252,60033.0,Small Stars
1296,1663,97,101.75,49,407,34043.0,Sleeping
1297,5543,49,26.5,802,530,57811.0,Big Stars
1298,1577,14,20.714285714285715,1736,290,78569.0,Big Stars
1299,10641,5,118.16666666666667,57,709,7500.0,Small Potential
1301,6024,62,34.0,2302,612,94384.0,Big Need Attention
1302,1878,83,58.2,37,291,23148.0,Sleeping
1303,3099,48,59.0,310,649,44267.0,Small Potential
1304,6055,94,58.888888888888886,1305,1060,71626.0,Big Need Attention
1305,5841,61,25.047619047619047,832,526,60894.0,Big Need Attention
1306,3972,70,49.38461538461539,401,642,50200.0,Small Need Attention
1307,4394,43,8.954545454545455,1501,197,81051.0,Big Stars
1308,5758,23,12.074074074074074,1189,326,65169.0,Big Stars
1309,6658,37,20.08,1194,502,59868.0,Big Stars
1310,4603,50,16.263157894736842,656,309,65695.0,Small Need Attention
1311,8427,78,33.77272727272727,1540,743,64857.0,Big Need Attention
1312,10260,74,38.916666666666664,311,467,45143.0,Small Need Attention
1313,7143,14,25.857142857142858,820,543,74805.0,Small Stars
1314,8789,77,3.1818181818181817,274,35,59060.0,Small Need Attention
1315,6197,39,99.16666666666667,57,595,27238.0,Small Potential
1316,4554,89,53.46153846153846,448,695,47009.0,Small Need Attention
1317,4937,62,15.25,44,61,46094.0,Small Need Attention
1318,1920,59,82.5,102,495,40321.0,Sleeping
1319,8749,68,84.5,61,338,37235.0,Sleeping
1320,1650,13,22.807692307692307,1643,593,81843.0,Big Stars
1321,10377,37,45.666666666666664,397,548,46692.0,Small Stars
1322,9206,36,6.583333333333333,1121,158,77382.0,Big Stars
1323,10971,28,83.5,473,1002,37774.0,Small Potential
1324,6398,2,42.0,50,252,18393.0,Small Stars
1325,9212,17,30.0,1678,660,72828.0,Big Stars
1326,7937,86,38.666666666666664,58,232,24711.0,Small Need Attention
1327,839,54,54.625,170,437,45503.0,Sleeping
1329,158,3,24.0,1196,384,71604.0,Big Stars
1330,4832,84,26.0,101,156,27244.0,Small Need Attention
1331,5621,8,60.333333333333336,316,724,48752.0,Small Potential
1332,1945,4,24.666666666666668,1400,444,71434.0,Big Stars
1333,5147,57,19.03846153846154,1424,495,90842.0,Big Need Attention
1334,2535,24,44.21052631578947,844,840,88097.0,Big Stars
1335,11039,51,40.45454545454545,311,445,51948.0,Small Need Attention
1336,9495,29,30.5,1149,488,71853.0,Big Stars
1337,9635,13,32.857142857142854,129,230,35876.0,Small Stars
1338,2173,23,104.0,32,416,40049.0,Small Potential
1339,942,36,77.27272727272727,299,850,39660.0,Small Potential
1340,9386,88,15.916666666666666,320,191,50127.0,Small Need Attention
1341,5510,2,57.30769230769231,441,745,43263.0,Small Stars
1342,873,3,62.411764705882355,1178,1061,62845.0,Big Stars
1345,979,11,109.0,112,654,33249.0,Small Potential
1346,10390,27,107.5,30,430,26887.0,Small Potential
1347,4698,32,38.142857142857146,410,534,50150.0,Small Stars
1348,7793,12,22.0,800,462,62061.0,Small Stars
1349,1745,88,33.73684210526316,1313,641,85696.0,Big Need Attention
1350,10590,91,28.0,1483,616,76542.0,Big Need Attention
1351,5080,12,25.6875,1258,411,70515.0,Big Stars
1353,5232,23,31.3,227,313,69139.0,Small Stars
1354,2407,10,42.94736842105263,1555,816,69109.0,Big Stars
1355,3834,35,29.952380952380953,861,629,69627.0,Big Stars
1356,7912,69,98.83333333333333,103,593,38136.0,Sleeping
1357,7712,68,12.333333333333334,634,222,62159.0,Small Need Attention
1358,1065,85,19.0,1918,342,80695.0,Big Need Attention
1359,7275,34,86.42857142857143,131,605,33316.0,Small Potential
1360,1343,55,50.0625,586,801,58554.0,Sleeping
1361,1384,10,75.6,62,378,17256.0,Small Potential
1362,9967,30,39.642857142857146,447,555,53034.0,Small Stars
1363,6181,36,33.0,939,858,52203.0,Big Stars
1364,10507,14,45.36363636363637,797,499,59601.0,Small Stars
1365,2674,79,64.73333333333333,1143,971,75154.0,Big Need Attention
1366,2698,52,36.642857142857146,415,513,47025.0,Small Need Attention
1367,3231,97,94.0,30,376,37971.0,Sleeping
1368,4096,24,38.333333333333336,187,345,41335.0,Small Stars
1369,10476,0,20.7,251,207,67267.0,Small Stars
1370,5948,96,22.1,237,221,57338.0,Small Need Attention
1371,9140,89,57.666666666666664,91,346,50523.0,Sleeping
1373,5675,98,60.625,493,970,50611.0,Sleeping
1374,4743,72,27.956521739130434,971,643,56242.0,Big Need Attention
1375,8805,1,79.07692307692308,371,1028,48904.0,Small Potential
1376,1542,26,24.357142857142858,396,341,56243.0,Small Stars
1377,6770,5,94.6,68,473,21355.0,Small Potential
1378,8773,22,44.083333333333336,322,529,57420.0,Small Stars
1380,10420,56,23.88888888888889,222,215,46390.0,Small Need Attention
1381,7514,74,79.875,177,639,54342.0,Sleeping
1385,10909,9,16.25,1899,325,92344.0,Big Stars
1387,8702,10,118.25,22,473,26907.0,Small Potential
1389,2963,56,15.2,1440,304,75507.0,Big Need Attention
1390,8216,7,35.54545454545455,325,391,53761.0,Small Stars
1391,8140,51,90.85714285714286,95,636,22682.0,Sleeping
1392,10146,17,76.5,42,306,38887.0,Small Potential
1394,2587,21,41.0,20,205,29791.0,Small Stars
1395,4405,2,23.523809523809526,789,494,63915.0,Small Stars
1396,8663,85,66.0,15,198,39996.0,Sleeping
1397,2589,65,26.166666666666668,59,157,26759.0,Small Need Attention
1398,3421,64,28.285714285714285,908,594,63841.0,Big Need Attention
1399,10490,11,65.41666666666667,417,785,51039.0,Small Potential
1400,4094,92,75.72727272727273,289,833,60544.0,Sleeping
1401,9958,54,12.6,769,252,65685.0,Big Need Attention
1402,2534,4,28.625,188,229,37716.0,Small Stars
1403,4188,53,76.81818181818181,354,845,36864.0,Sleeping
1404,6613,39,36.3,727,726,44511.0,Small Stars
1405,10827,49,125.85714285714286,146,881,36947.0,Sleeping
1406,5491,70,33.083333333333336,319,397,47352.0,Small Need Attention
1407,8402,40,17.7,794,354,67087.0,Big Stars
1408,8783,40,56.6,454,849,57045.0,Small Potential
1410,618,17,38.04761904761905,797,799,69389.0,Small Stars
1411,9121,40,40.357142857142854,1690,565,80134.0,Big Stars
1412,361,84,97.0,20,291,43142.0,Sleeping
1413,4310,25,15.9,1428,318,80589.0,Big Stars
1414,2678,62,82.625,209,661,34412.0,Sleeping
1415,6376,83,28.4,545,426,57537.0,Small Need Attention
1417,10341,45,31.77777777777778,222,286,51315.0,Small Stars
1418,5654,34,53.0,61,265,36026.0,Small Potential
1419,4098,3,52.0,44,312,24639.0,Small Stars
1420,5824,1,10.666666666666666,8,32,34578.0,Small Stars
1421,7000,18,19.045454545454547,817,419,65704.0,Small Stars
1422,2561,45,39.73684210526316,1371,755,63810.0,Big Stars
1423,5229,81,73.25,42,293,54132.0,Sleeping
1425,2428,23,101.66666666666667,78,610,28164.0,Small Potential
1428,8418,60,50.2,61,251,38741.0,Sleeping
1429,1362,75,47.07692307692308,449,612,31907.0,Small Need Attention
1431,10033,54,74.0,38,296,31163.0,Sleeping
1432,9349,84,16.0,1131,352,92533.0,Big Need Attention
1433,274,75,69.6,34,348,34853.0,Sleeping
1434,3388,16,33.5,294,402,70844.0,Small Stars
1436,8588,92,75.72727272727273,289,833,60544.0,Sleeping
1438,574,96,37.833333333333336,125,227,42523.0,Small Need Attention
1439,3220,30,94.28571428571429,156,660,39922.0,Small Potential
1440,5967,60,84.33333333333333,70,506,33402.0,Sleeping
1443,4530,36,38.65,1930,773,78427.0,Big Stars
1444,1553,71,19.772727272727273,2283,435,82657.0,Big Need Attention
1445,4682,88,34.75,310,417,51876.0,Small Need Attention
1446,8204,93,42.35294117647059,1319,720,78041.0,Big Need Attention
1447,5221,93,48.13636363636363,879,1059,52852.0,Big Need Attention
1448,1232,54,25.4375,1244,407,70038.0,Big Need Attention
1449,1927,41,19.846153846153847,690,258,69401.0,Small Stars
1450,5788,46,73.0,209,657,46053.0,Small Potential
1451,6652,28,5.6875,1134,91,77343.0,Big Stars
1452,6246,40,17.636363636363637,1507,388,73892.0,Big Stars
1453,5975,82,86.4,57,432,40304.0,Sleeping
1454,6875,38,55.333333333333336,529,830,32727.0,Small Potential
1455,4399,3,10.933333333333334,1091,164,68695.0,Big Stars
1456,4042,87,98.0,180,784,43300.0,Sleeping
1457,2157,49,61.666666666666664,77,370,26290.0,Small Potential
1458,10133,16,0.16,2349,4,93790.0,Big Stars
1459,2525,65,50.8125,534,813,38410.0,Sleeping
1460,8233,9,18.470588235294116,556,314,64866.0,Small Stars
1461,9483,24,26.333333333333332,637,474,57957.0,Small Stars
1462,2945,25,59.25,46,237,46015.0,Small Potential
1463,10403,43,28.5,44,171,16531.0,Small Stars
1464,5074,10,121.5,47,486,28072.0,Small Potential
1465,10524,29,29.666666666666668,795,534,49476.0,Big Stars
1466,4690,45,38.88235294117647,586,661,50725.0,Small Stars
1467,7521,57,19.263157894736842,1574,366,83844.0,Big Need Attention
1468,7196,20,42.0,13,126,41145.0,Small Stars
1469,4406,29,32.80952380952381,1471,689,67419.0,Big Stars
1470,9672,82,70.0,65,350,23162.0,Sleeping
1471,4864,68,83.625,175,669,34380.0,Sleeping
1473,4070,99,62.470588235294116,1078,1062,94871.0,Big Need Attention
1474,25,9,39.473684210526315,1115,750,65148.0,Big Stars
1475,3697,20,52.714285714285715,134,369,39898.0,Small Potential
1476,217,78,33.77272727272727,1540,743,64857.0,Big Need Attention
1477,4220,26,110.5,87,663,59892.0,Small Potential
1478,5286,68,44.888888888888886,217,404,41020.0,Small Need Attention
1479,9559,79,12.64,1034,316,57072.0,Big Need Attention
1480,2849,25,29.208333333333332,1180,701,60474.0,Big Stars
1481,7787,83,41.35,819,827,62807.0,Big Need Attention
1482,3102,32,104.0,32,416,19414.0,Small Potential
1483,5868,49,117.75,46,471,19107.0,Sleeping
1484,8370,50,64.5,1159,1032,75484.0,Big Need Attention
1485,9988,84,29.227272727272727,860,643,70379.0,Big Need Attention
1486,2939,96,11.928571428571429,1631,167,79419.0,Big Need Attention
1487,5529,56,4.066666666666666,444,61,64014.0,Small Need Attention
1488,9743,85,14.814814814814815,1910,400,76998.0,Big Need Attention
1489,5763,63,32.38461538461539,380,421,49854.0,Small Need Attention
1490,3478,17,26.5,736,530,60585.0,Small Stars
1491,7494,11,62.18181818181818,269,684,42873.0,Small Potential
1492,1763,62,17.75,2524,497,87679.0,Big Need Attention
1493,7250,48,38.611111111111114,612,695,57867.0,Small Stars
1494,2005,86,64.83333333333333,75,389,35765.0,Sleeping
1495,10770,73,13.083333333333334,1045,314,65492.0,Big Need Attention
1497,2072,34,56.13333333333333,1064,842,53374.0,Big Stars
1498,9463,16,35.857142857142854,1443,753,71706.0,Big Stars
1499,6318,48,23.862068965517242,1366,692,68487.0,Big Stars
1500,4093,61,33.25,436,399,53253.0,Small Need Attention
1501,5751,54,74.0,38,296,31163.0,Sleeping
1502,3340,56,60.07142857142857,436,841,42014.0,Sleeping
1503,3594,74,49.421052631578945,747,939,54108.0,Small Need Attention
1504,3584,35,41.9,1396,838,49667.0,Big Stars
1505,3643,65,20.076923076923077,928,261,63206.0,Big Need Attention
1506,851,48,26.764705882352942,642,455,57136.0,Small Stars
1507,7706,88,36.583333333333336,1048,878,46772.0,Big Need Attention
1508,3967,19,17.695652173913043,943,407,78931.0,Big Stars
1509,10128,21,22.136363636363637,907,487,53977.0,Big Stars
1510,486,27,18.058823529411764,1198,307,84219.0,Big Stars
1511,9,86,120.0,120,840,46098.0,Sleeping
1512,9451,92,32.21739130434783,1658,741,73538.0,Big Need Attention
1513,9264,1,10.619047619047619,1638,223,79529.0,Big Stars
1514,3865,14,97.5,73,585,20981.0,Small Potential
1515,2853,74,3.3,275,33,51766.0,Small Need Attention
1516,1490,84,35.142857142857146,854,738,55759.0,Big Need Attention
1517,6310,4,75.5,78,453,33039.0,Small Potential
1518,10380,50,73.66666666666667,106,442,37787.0,Sleeping
1520,4278,73,35.55555555555556,1923,640,87188.0,Big Need Attention
1521,8643,21,26.61904761904762,1662,559,69930.0,Big Stars
1522,1998,82,26.166666666666668,84,157,37697.0,Small Need Attention
1523,10795,14,36.8,48,184,37401.0,Small Stars
1525,2408,20,37.3,733,746,58597.0,Small Stars
1526,202,54,12.705882352941176,1234,216,82032.0,Big Need Attention
1527,7998,77,125.66666666666667,112,754,28087.0,Sleeping
1528,830,5,20.357142857142858,1658,285,74004.0,Big Stars
1529,3536,65,124.4,55,622,19740.0,Sleeping
1530,6050,33,34.27272727272727,1513,754,57036.0,Big Stars
1531,125,65,51.81818181818182,271,570,53083.0,Sleeping
1532,3463,41,7.608695652173913,904,175,69283.0,Big Stars
1533,2804,86,120.0,120,840,46098.0,Sleeping
1535,9771,97,85.45454545454545,269,940,23331.0,Sleeping
1536,451,91,87.75,22,351,9255.0,Sleeping
1537,10530,0,34.13333333333333,1156,512,67786.0,Big Stars
1538,1079,59,48.8125,1086,781,71969.0,Big Need Attention
1539,8920,4,14.8,1128,370,59235.0,Big Stars
1540,6678,5,36.142857142857146,72,253,31928.0,Small Stars
1541,3852,48,21.304347826086957,964,490,74881.0,Big Stars
1542,528,99,38.78947368421053,1383,737,65819.0,Big Need Attention
1544,5589,95,39.38095238095238,793,827,51983.0,Small Need Attention
1545,10212,43,115.33333333333333,100,692,42386.0,Small Potential
1547,5636,50,116.57142857142857,167,816,30983.0,Sleeping
1548,591,76,38.05555555555556,677,685,66033.0,Small Need Attention
1550,2544,68,60.166666666666664,92,361,57530.0,Sleeping
1551,7725,33,8.333333333333334,641,125,76800.0,Small Stars
1552,8091,50,64.4375,1106,1031,63943.0,Big Need Attention
1553,7321,85,15.153846153846153,1033,197,76081.0,Big Need Attention
1554,5462,63,26.962962962962962,1174,728,67445.0,Big Need Attention
1555,7791,89,111.75,25,447,37054.0,Sleeping
1556,955,81,76.9,240,769,47175.0,Sleeping
1558,6642,50,97.42857142857143,102,682,27215.0,Sleeping
1559,2793,10,21.869565217391305,1034,503,70179.0,Big Stars
1560,5424,30,94.28571428571429,156,660,39922.0,Small Potential
1561,879,66,40.266666666666666,458,604,49681.0,Small Need Attention
1563,4828,12,8.55,792,171,79865.0,Small Stars
1564,10699,30,28.833333333333332,92,173,44322.0,Small Stars
1565,1497,8,49.0,407,686,47958.0,Small Stars
1566,7476,93,54.10526315789474,1269,1028,63972.0,Big Need Attention
1567,4390,14,11.19047619047619,841,235,75315.0,Small Stars
1568,10478,53,44.44444444444444,633,800,55517.0,Small Need Attention
1569,1081,26,44.214285714285715,1019,619,75283.0,Big Stars
1570,4261,23,29.68,1315,742,82800.0,Big Stars
1572,5350,29,17.41176470588235,2525,296,90638.0,Big Stars
1573,8135,41,101.0,52,404,27161.0,Small Potential
1574,8685,56,60.07142857142857,436,841,42014.0,Sleeping
1575,4967,19,56.09090909090909,268,617,38201.0,Small Potential
1576,2130,4,36.857142857142854,147,258,45203.0,Small Stars
1577,9298,89,13.058823529411764,1798,222,81574.0,Big Need Attention
1578,8175,71,76.14285714285714,137,533,34935.0,Sleeping
1579,6257,81,42.625,507,682,60482.0,Small Need Attention
1580,3790,31,105.66666666666667,15,317,34633.0,Small Potential
1581,9952,53,24.3125,1105,389,78093.0,Big Need Attention
1582,3503,78,47.285714285714285,974,662,82460.0,Big Need Attention
1583,5223,80,37.833333333333336,66,227,45903.0,Small Need Attention
1584,4608,18,10.923076923076923,778,284,81361.0,Small Stars
1585,1626,37,50.25,49,201,35860.0,Small Potential
1586,4764,52,104.875,169,839,40442.0,Sleeping
1587,2471,39,14.727272727272727,299,162,61482.0,Small Stars
1588,5892,11,42.8,221,428,34968.0,Small Stars
1589,2612,33,14.458333333333334,1682,347,75794.0,Big Stars
1590,4971,22,113.375,155,907,31497.0,Small Potential
1591,5185,83,55.0,892,660,74268.0,Big Need Attention
1593,2262,74,38.916666666666664,311,467,45143.0,Small Need Attention
1594,1131,54,36.0,95,216,52569.0,Small Need Attention
1595,1041,3,55.642857142857146,424,779,48432.0,Small Stars
1596,24,96,42.0,47,294,17144.0,Small Need Attention
1597,3409,68,34.75,339,417,36108.0,Small Need Attention
1598,7022,2,39.95,1410,799,76445.0,Big Stars
1599,7943,40,45.0,35,225,36663.0,Small Potential
1600,5272,64,32.9375,562,527,53843.0,Small Need Attention
1601,5453,26,34.82608695652174,2352,801,90226.0,Big Stars
1602,2565,69,36.78947368421053,1334,699,70638.0,Big Need Attention
